product_name,category,sub-category,product_id,quantity
"StarTech Printer, Red",Technology,Machines,TEC-MA-10001934,7
"StarTech Printer, Wireless",Technology,Machines,TEC-MA-10004446,9
"StarTech Receipt Printer, Durable",Technology,Machines,TEC-MA-10003478,13
"StarTech Receipt Printer, White",Technology,Machines,TEC-MA-10002268,3
"StarTech Receipt Printer, Wireless",Technology,Machines,TEC-MA-10001298,14
"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies,OFF-SU-10000102,16
"Stiletto Box Cutter, High Speed",Office Supplies,Supplies,OFF-SU-10004627,11
"Stiletto Box Cutter, Serrated",Office Supplies,Supplies,OFF-SU-10002214,2
"Stiletto Box Cutter, Steel",Office Supplies,Supplies,OFF-SU-10001983,19
"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,OFF-SU-10001633,20
"Stiletto Letter Opener, High Speed",Office Supplies,Supplies,OFF-SU-10001125,17
"Stiletto Letter Opener, Steel",Office Supplies,Supplies,OFF-SU-10001351,22
"Stiletto Ruler, Easy Grip",Office Supplies,Supplies,OFF-SU-10003509,13
"Stiletto Ruler, High Speed",Office Supplies,Supplies,OFF-SU-10000087,23
"Stiletto Ruler, Serrated",Office Supplies,Supplies,OFF-SU-10001992,12
"Stiletto Ruler, Steel",Office Supplies,Supplies,OFF-SU-10000150,8
"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,OFF-SU-10003267,16
"Stiletto Scissors, High Speed",Office Supplies,Supplies,OFF-SU-10003624,10
"Stiletto Scissors, Serrated",Office Supplies,Supplies,OFF-SU-10001409,12
"Stiletto Shears, High Speed",Office Supplies,Supplies,OFF-SU-10001578,24
"Stiletto Shears, Serrated",Office Supplies,Supplies,OFF-SU-10004435,11
"Stiletto Shears, Steel",Office Supplies,Supplies,OFF-SU-10004888,10
"Stiletto Trimmer, Easy Grip",Office Supplies,Supplies,OFF-SU-10003229,11
"Stiletto Trimmer, High Speed",Office Supplies,Supplies,OFF-SU-10004299,19
"Stiletto Trimmer, Serrated",Office Supplies,Supplies,OFF-SU-10000343,25
"Stiletto Trimmer, Steel",Office Supplies,Supplies,OFF-SU-10004818,10
"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,OFF-FA-10000659,6
"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,OFF-FA-10001698,19
"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,OFF-FA-10002759,7
"Stockwell Clamps, Metal",Office Supplies,Fasteners,OFF-FA-10003717,5
"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,OFF-FA-10001030,6
"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,OFF-FA-10000487,3
"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,OFF-FA-10004233,7
"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners,OFF-FA-10002577,13
"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners,OFF-FA-10003930,14
"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,OFF-FA-10000429,6
"Stockwell Push Pins, Metal",Office Supplies,Fasteners,OFF-FA-10000260,15
"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,OFF-FA-10000191,4
"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,OFF-FA-10000146,6
"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,OFF-FA-10000790,2
"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,OFF-FA-10001783,17
"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,OFF-FA-10000067,5
"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,OFF-FA-10002248,27
"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,OFF-FA-10001577,11
"Stockwell Staples, Metal",Office Supplies,Fasteners,OFF-FA-10001026,17
"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,OFF-FA-10001520,14
"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,OFF-FA-10003462,11
"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,OFF-FA-10000856,17
"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,OFF-FA-10002226,7
"Tenex Box, Blue",Office Supplies,Storage,OFF-ST-10003147,29
"Tenex Box, Industrial",Office Supplies,Storage,OFF-ST-10003764,58
"Tenex Box, Single Width",Office Supplies,Storage,OFF-ST-10001597,11
"Tenex Box, Wire Frame",Office Supplies,Storage,OFF-ST-10004097,40
"Tenex Clock, Black",Furniture,Furnishings,FUR-FU-10003619,15
"Tenex Clock, Duo Pack",Furniture,Furnishings,FUR-FU-10004954,20
"Tenex Clock, Durable",Furniture,Furnishings,FUR-FU-10004421,5
"Tenex Clock, Erganomic",Furniture,Furnishings,FUR-FU-10002539,31
"Tenex Door Stop, Black",Furniture,Furnishings,FUR-FU-10002614,3
"Tenex Door Stop, Duo Pack",Furniture,Furnishings,FUR-FU-10003325,16
"Tenex Door Stop, Durable",Furniture,Furnishings,FUR-FU-10004955,16
"Tenex Door Stop, Erganomic",Furniture,Furnishings,FUR-FU-10003662,14
"Tenex File Cart, Blue",Office Supplies,Storage,OFF-ST-10000430,37
"Tenex File Cart, Industrial",Office Supplies,Storage,OFF-ST-10001554,38
"Tenex File Cart, Single Width",Office Supplies,Storage,OFF-ST-10001478,36
"Tenex Folders, Blue",Office Supplies,Storage,OFF-ST-10001576,23
"Tenex Folders, Industrial",Office Supplies,Storage,OFF-ST-10002800,34
"Tenex Folders, Single Width",Office Supplies,Storage,OFF-ST-10002399,36
"Tenex Folders, Wire Frame",Office Supplies,Storage,OFF-ST-10001999,46
"Tenex Frame, Black",Furniture,Furnishings,FUR-FU-10000612,5
"Tenex Frame, Duo Pack",Furniture,Furnishings,FUR-FU-10000188,7
"Tenex Frame, Durable",Furniture,Furnishings,FUR-FU-10000668,12
"Tenex Frame, Erganomic",Furniture,Furnishings,FUR-FU-10003664,15
"Tenex Light Bulb, Black",Furniture,Furnishings,FUR-FU-10001760,7
"Tenex Light Bulb, Duo Pack",Furniture,Furnishings,FUR-FU-10000039,14
"Tenex Light Bulb, Durable",Furniture,Furnishings,FUR-FU-10004640,17
"Tenex Light Bulb, Erganomic",Furniture,Furnishings,FUR-FU-10004137,24
"Tenex Lockers, Blue",Office Supplies,Storage,OFF-ST-10004191,32
"Tenex Lockers, Industrial",Office Supplies,Storage,OFF-ST-10003266,35
"Tenex Lockers, Single Width",Office Supplies,Storage,OFF-ST-10004020,28
"Tenex Lockers, Wire Frame",Office Supplies,Storage,OFF-ST-10002566,53
"Tenex Photo Frame, Black",Furniture,Furnishings,FUR-FU-10000135,21
"Tenex Photo Frame, Duo Pack",Furniture,Furnishings,FUR-FU-10002304,6
"Tenex Photo Frame, Erganomic",Furniture,Furnishings,FUR-FU-10001200,33
"Tenex Shelving, Blue",Office Supplies,Storage,OFF-ST-10001648,33
"Tenex Shelving, Industrial",Office Supplies,Storage,OFF-ST-10003414,34
"Tenex Shelving, Single Width",Office Supplies,Storage,OFF-ST-10001858,15
"Tenex Shelving, Wire Frame",Office Supplies,Storage,OFF-ST-10004577,49
"Tenex Stacking Tray, Black",Furniture,Furnishings,FUR-FU-10002521,16
"Tenex Stacking Tray, Durable",Furniture,Furnishings,FUR-FU-10002957,8
"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,FUR-FU-10000142,11
"Tenex Trays, Blue",Office Supplies,Storage,OFF-ST-10004996,49
"Tenex Trays, Industrial",Office Supplies,Storage,OFF-ST-10003204,41
"Tenex Trays, Single Width",Office Supplies,Storage,OFF-ST-10001025,38
"Tenex Trays, Wire Frame",Office Supplies,Storage,OFF-ST-10004473,42
"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,OFF-BI-10000323,30
"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,OFF-BI-10000542,55
"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,OFF-BI-10000179,56
"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders,OFF-BI-10003917,43
"Wilson Jones Binder Covers, Clear",Office Supplies,Binders,OFF-BI-10001900,28
"Wilson Jones Binder Covers, Durable",Office Supplies,Binders,OFF-BI-10003702,32
"Wilson Jones Binder Covers, Economy",Office Supplies,Binders,OFF-BI-10001507,37
"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,OFF-BI-10000289,57
"Wilson Jones Binder, Clear",Office Supplies,Binders,OFF-BI-10002935,27
"Wilson Jones Binder, Durable",Office Supplies,Binders,OFF-BI-10004541,43
"Wilson Jones Binder, Economy",Office Supplies,Binders,OFF-BI-10003642,34
"Wilson Jones Binder, Recycled",Office Supplies,Binders,OFF-BI-10000880,29
"Wilson Jones Binding Machine, Clear",Office Supplies,Binders,OFF-BI-10004195,56
"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,OFF-BI-10001820,36
"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,OFF-BI-10004328,42
"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,OFF-BI-10003705,52
"Wilson Jones Hole Reinforcements, Clear",Office Supplies,Binders,OFF-BI-10001544,59
"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,OFF-BI-10001055,30
"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,OFF-BI-10000844,23
"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders,OFF-BI-10002193,25
"Wilson Jones Index Tab, Clear",Office Supplies,Binders,OFF-BI-10001119,51
"Wilson Jones Index Tab, Durable",Office Supplies,Binders,OFF-BI-10001843,8
"Wilson Jones Index Tab, Economy",Office Supplies,Binders,OFF-BI-10000620,61
"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,OFF-BI-10000171,43
"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,OFF-PA-10001735,8
"Xerox Cards & Envelopes, Multicolor",Office Supplies,Paper,OFF-PA-10000034,23
"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,OFF-PA-10003455,24
"Xerox Cards & Envelopes, Recycled",Office Supplies,Paper,OFF-PA-10004450,8
"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,OFF-PA-10001371,10
"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper,OFF-PA-10002755,15
"Xerox Computer Printout Paper, Premium",Office Supplies,Paper,OFF-PA-10000317,10
"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,OFF-PA-10000522,8
"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper,OFF-PA-10000393,12
"Xerox Memo Slips, Multicolor",Office Supplies,Paper,OFF-PA-10004923,12
"Xerox Memo Slips, Premium",Office Supplies,Paper,OFF-PA-10004429,6
"Xerox Memo Slips, Recycled",Office Supplies,Paper,OFF-PA-10004856,20
"Xerox Message Books, 8.5 x 11",Office Supplies,Paper,OFF-PA-10004145,17
"Xerox Message Books, Multicolor",Office Supplies,Paper,OFF-PA-10004124,1
"Xerox Message Books, Premium",Office Supplies,Paper,OFF-PA-10001650,18
"Xerox Message Books, Recycled",Office Supplies,Paper,OFF-PA-10001212,21
"Xerox Note Cards, 8.5 x 11",Office Supplies,Paper,OFF-PA-10001497,10
"Xerox Note Cards, Multicolor",Office Supplies,Paper,OFF-PA-10004200,5
"Xerox Note Cards, Premium",Office Supplies,Paper,OFF-PA-10000908,45
"Xerox Note Cards, Recycled",Office Supplies,Paper,OFF-PA-10004990,12
"Xerox Parchment Paper, 8.5 x 11",Office Supplies,Paper,OFF-PA-10000098,9
"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,OFF-PA-10002101,5
"Xerox Parchment Paper, Premium",Office Supplies,Paper,OFF-PA-10003920,14
"Xerox Parchment Paper, Recycled",Office Supplies,Paper,OFF-PA-10002356,3
